sortPosition,sortYear,precision,source,db,bookId,title,authorsField,matchedOn,rootCategory,categoryPath
8461,1800,0,author-year,v2,447,דגל מחנה אפרים,משה חיים אפרים מסדילקוב,משה חיים אפרים מסדילקוב,חסידות,חסידות / ספרי חסידות נוספים
8462,1800,0,author-year,v2,3247,נתינה לגר,ר' נתן אדלר,ר' נתן אדלר,תנ״ך,תנ״ך / אחרונים
8463,1801,0,author-year,v2,6484,איגרא רמה חלק א,משה משולם בן שמשון איגרא,משה משולם בן שמשון איגרא,תלמוד בבלי,תלמוד בבלי / אחרונים
8464,1801,0,author-year,v2,6485,איגרא רמה חלק ב,משה משולם בן שמשון איגרא,משה משולם בן שמשון איגרא,תלמוד בבלי,תלמוד בבלי / אחרונים
8465,1802,0,author-year,v1,5584,אבי עזר,שלמה בן אליעזר ליפמן הכהן מליסא,שלמה בן אליעזר ליפמן הכהן מליסא,תנ״ך,תנ״ך / אחרונים / אבי עזר / תורה
8466,1802,0,author-year,v2,3407,אבי עזר,שלמה בן אליעזר ליפמן הכהן מליסא,שלמה בן אליעזר ליפמן הכהן מליסא,תנ״ך,תנ״ך / אחרונים / אבי עזר / תורה
8467,1802,0,author-year,v2,6087,אלפא ביתא,צבי הירש מנדבורנא,צבי הירש מנדבורנא,ספרי מוסר,ספרי מוסר / אחרונים
8468,1802,0,author-year,v2,6411,תשובות הראם חלק א,אלכסנדר סנדר מרגליות,אלכסנדר סנדר מרגליות,שו״ת,שו״ת / אחרונים / תשובות הראם
8469,1802,0,author-year,v2,6412,תשובות הראם חלק ג,אלכסנדר סנדר מרגליות,אלכסנדר סנדר מרגליות,שו״ת,שו״ת / אחרונים / תשובות הראם
8470,1804,0,author-year,v1,2212,פת לחם,"חיים אברהם כ""ץ","חיים אברהם כ""ץ",מחשבת ישראל,מחשבת ישראל / ראשונים / חובות הלבבות / מפרשים
8471,1804,0,author-year,v1,3193,קנאת סופרים על ספר המצוות,חנניה קזיס,חנניה קזיס,הלכה,הלכה / ספרי מצוות / ספר המצוות / מפרשים
8472,1804,0,author-year,v1,5400,אהל יעקב על התורה,יעקב קרנץ,יעקב קרנץ,תנ״ך,תנ״ך / אחרונים
8473,1804,0,author-year,v2,3160,פת לחם,"חיים אברהם כ""ץ","חיים אברהם כ""ץ",מחשבת ישראל,מחשבת ישראל / ראשונים / חובות הלבבות / מפרשים
8474,1804,0,author-year,v2,3496,אהל יעקב על התורה,יעקב קרנץ,יעקב קרנץ,תנ״ך,תנ״ך / אחרונים
8475,1804,0,author-year,v2,3880,קנאת סופרים על ספר המצוות,חנניה קזיס,חנניה קזיס,הלכה,הלכה / ספרי מצוות / ספר המצוות / מפרשים
8476,1805,0,author-year,v1,986,הפלאה על כתובות,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,תלמוד,תלמוד / בבלי / אחרונים
8477,1805,0,author-year,v1,2287,מרבה לספר על הגדה של פסח,ידידיה טיאה ווייל,ידידיה טיאה ווייל,סדר התפילה,סדר התפילה / הגדה / מפרשים
8478,1805,0,author-year,v1,2304,פירוש הפלאה על הגדה של פסח,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,סדר התפילה,סדר התפילה / הגדה / מפרשים
8479,1805,0,author-year,v2,1363,מרבה לספר על הגדה של פסח,ידידיה טיאה ווייל,ידידיה טיאה ווייל,סדר התפילה,סדר התפילה / הגדה / מפרשים
8480,1805,0,author-year,v2,1369,פירוש הפלאה על הגדה של פסח,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,סדר התפילה,סדר התפילה / הגדה / מפרשים
8481,1805,0,author-year,v2,2603,הפלאה על כתובות,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,תלמוד בבלי,תלמוד בבלי / אחרונים
8482,1805,0,author-year,v2,5963,המקנה - קונטרס אחרון,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,הלכה,הלכה / שולחן ערוך / מפרשים
8483,1805,0,author-year,v2,5964,הפלאה - קונטרס אחרון (הלכות כתובות),פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,הלכה,הלכה / שולחן ערוך / מפרשים
8484,1805,0,author-year,v2,6567,המקנה על קידושין,פנחס הלוי איש הורוויץ,פנחס הלוי איש הורוויץ,תלמוד בבלי,תלמוד בבלי / אחרונים
8485,1806,0,author-year,v1,487,עין זוכר,חיים דוד אזולאי,חיים דוד אזולאי,מילונים וספרי יעץ,מילונים וספרי יעץ / אנציקלופדיות
8486,1806,0,author-year,v1,489,דבש לפי,חיים דוד אזולאי,חיים דוד אזולאי,מילונים וספרי יעץ,מילונים וספרי יעץ / אנציקלופדיות
8487,1806,0,author-year,v1,490,מדבר קדמות,חיים דוד אזולאי,חיים דוד אזולאי,מילונים וספרי יעץ,מילונים וספרי יעץ / אנציקלופדיות
8488,1806,0,author-year,v1,492,"שם הגדולים, מערכת ספרים",חיים דוד אזולאי,חיים דוד אזולאי,מילונים וספרי יעץ,מילונים וספרי יעץ / אנציקלופדיות / שם הגדולים
8489,1806,0,author-year,v1,592,אהבת דוד,חיים דוד אזולאי,חיים דוד אזולאי,ספרי מוסר,ספרי מוסר / אחרונים
8490,1806,0,author-year,v1,635,פי׳ החיד״א על מסכת גרים,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / מפרשים על המסכתות הקטנות / פי׳ החיד״א
8491,1806,0,author-year,v1,636,כסא רחמים על מסכת סופרים,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / מפרשים על המסכתות הקטנות / כסא רחמים
8492,1806,0,author-year,v1,637,כסא רחמים על אבות דרבי נתן,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / מפרשים על המסכתות הקטנות / כסא רחמים
8493,1806,0,author-year,v1,638,כסא רחמים על מסכת כלה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / מפרשים על המסכתות הקטנות / כסא רחמים
8494,1806,0,author-year,v1,728,מראית העין על ברכות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר זרעים
8495,1806,0,author-year,v1,729,מראית העין על נדה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר טהרות
8496,1806,0,author-year,v1,730,מראית העין על חולין,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8497,1806,0,author-year,v1,731,מראית העין על כריתות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8498,1806,0,author-year,v1,732,מראית העין על מנחות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8499,1806,0,author-year,v1,733,מראית העין על בכורות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8500,1806,0,author-year,v1,734,מראית העין על ערכין,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8501,1806,0,author-year,v1,735,מראית העין על תמיד,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8502,1806,0,author-year,v1,736,מראית העין על מעילה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8503,1806,0,author-year,v1,737,מראית העין על זבחים,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8504,1806,0,author-year,v1,738,מראית העין על תמורה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר קדשים
8505,1806,0,author-year,v1,739,מראית העין על בבא מציעא,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8506,1806,0,author-year,v1,740,מראית העין על בבא קמא,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8507,1806,0,author-year,v1,741,מראית העין על סנהדרין,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8508,1806,0,author-year,v1,742,מראית העין על מכות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8509,1806,0,author-year,v1,743,מראית העין על שבועות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8510,1806,0,author-year,v1,744,מראית העין על עבודה זרה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8511,1806,0,author-year,v1,745,מראית העין על הוריות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8512,1806,0,author-year,v1,746,מראית העין על בבא בתרא,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נזיקין
8513,1806,0,author-year,v1,747,מראית העין על קידושין,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
8514,1806,0,author-year,v1,748,מראית העין על סוטה,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
8515,1806,0,author-year,v1,749,מראית העין על נדרים,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
8516,1806,0,author-year,v1,750,מראית העין על כתובות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
8517,1806,0,author-year,v1,751,מראית העין על גיטין,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
8518,1806,0,author-year,v1,752,מראית העין על יבמות,חיים דוד אזולאי,חיים דוד אזולאי,תלמוד,תלמוד / בבלי / אחרונים / מראית העין / סדר נשים
